,name,new_price,old_price,discount,rating,votes
1227,Fashion Men's Oxfords Official Leather Shoes Rubber Italian Business Loafer Brown,"KSh 2,150","KSh 3,900",45%,4.5 out of 5,4.5 out of 5(12)
1228,"Sokany Type-C 120W Fast Charge Cable 200CM,Zinc Alloy",KSh 300,KSh 560,46%,4 out of 5,4 out of 5(10)
1229,Fashion Elegant Ladies Wristwatch Set-Rose Gold,KSh 619,"KSh 1,200",48%,4 out of 5,4 out of 5(13)
1230,128GB OTG Usb Flash Drive Micro Usb Type C All In One Unit,KSh 660,KSh 999,34%,3.5 out of 5,3.5 out of 5(99)
1231,"Samsung Galaxy A14, 6.6"", 64GB + 4GB, 50MP, Dual SIM, 5000mAh, Black","KSh 20,499","KSh 29,999",32%,4.5 out of 5,4.5 out of 5(23)
1232,Fashion Women Bead Chain Sequins Strip Multi Layer Necklace - Silver,KSh 173,KSh 336,49%,4 out of 5,4 out of 5(104)
1233,Fashion Ladies Sneaker Lightweight Breathable Soft Women Shoes,KSh 890,"KSh 1,399",36%,4.7 out of 5,4.7 out of 5(20)
1234,Men Sportswear Double-deck Running Shorts,KSh 885,"KSh 1,200",26%,4.4 out of 5,4.4 out of 5(5)
1235,TC Pink Portable Wardrobe 3 Column,"KSh 2,599","KSh 5,000",48%,3.3 out of 5,3.3 out of 5(10)
1236,NIVEA Rich Nourishing Body Lotion 200ml,KSh 270,KSh 360,25%,5 out of 5,5 out of 5(6)
1237,Jsb 6-Way Socket Power Extension Cable 10m Long,"KSh 1,250","KSh 1,500",17%,4.4 out of 5,4.4 out of 5(81)
1238,Apple Airpods Pro (2nd Generation),"KSh 5,009","KSh 5,500",9%,3 out of 5,3 out of 5(2)
1239,Gene6 2 Pieces  Leather Automatic Buckle Belt - Black And Golden,KSh 670,KSh 999,33%,3.7 out of 5,3.7 out of 5(6)
1240,Fashion Unisex Barrets,KSh 599 - KSh 649,KSh 700,14%,3.5 out of 5,3.5 out of 5(10)
1241,Dp Light Rechargeable Emergency USB Charging Lamps 2 Pieces,"KSh 1,779 - KSh 1,799","KSh 2,500 - KSh 2,990",40%,4 out of 5,4 out of 5(1)
1242,Adjustable Elastic Strap Replacement Band For Apple Watch Series 45mm/44mm /42mm,"KSh 1,243","KSh 1,750",29%,5 out of 5,5 out of 5(1)
1243,Cerave Hydrating Facial Cleanser - Travel Size,"KSh 1,495","KSh 2,100",29%,5 out of 5,5 out of 5(3)
1244,Fashion Men's Wallet Short Wallet Money Organizer Thin Wallet Card Holder-Black,KSh 99,KSh 198,50%,4 out of 5,4 out of 5(5)
1245,"Nunix Double-sided Frying Pan 36cm, 40cm BBQ Grill Pan Cooking GRILL PAN","KSh 3,200 - KSh 4,300","KSh 4,000 - KSh 5,000",20%,4.5 out of 5,4.5 out of 5(2)
1246,Aluminium Laptop Stand Strong Laptop Holder Durable Laptop Stand,KSh 720,"KSh 1,199",40%,4.2 out of 5,4.2 out of 5(13)
1247,"Makeup Brush Set 10Pcs, comes with Brush Cleaner pad- White marble","KSh 1,000",,,5 out of 5,5 out of 5(2)
1248,Fashion & Style WARM VERY GOOD QUALITY HOODIES AND JUMPER - BLACK,"KSh 2,800","KSh 3,200 - KSh 4,000",30%,5 out of 5,5 out of 5(1)
1249,Vaseline Lip Therapy 20G Cocoa Butter,KSh 599,KSh 800,25%,4.5 out of 5,4.5 out of 5(53)
1250,Double Aluminum Whistle Keychain Survival Dual Self-defense,KSh 500,,,5 out of 5,5 out of 5(2)
1251,Oraimo Fast Charging USB Type B Cable+Watch + Cap+ BT Earphones,KSh 880,"KSh 1,100",20%,5 out of 5,5 out of 5(5)
1252,Jumia Books 4 Pieces Sank Magic Practice Copybooks For Kids.,KSh 950,"KSh 1,300",27%,5 out of 5,5 out of 5(1)
1253,Sunnypex All Weathered Solar Fullkit /300watts Solar Panel + 200AH Battery + 1000w Inverter + 30 Amp Charge Controller + 4 Bulbs+10M Dropping Wire,"KSh 26,400","KSh 40,000",34%,4.5 out of 5,4.5 out of 5(2)
1254,Fluffy Duvet Only Black,"KSh 4,200","KSh 5,500",24%,3.4 out of 5,3.4 out of 5(5)
1255,6pc Tubeless Tyre Repair Kit Puncture Emergency,KSh 499,KSh 800,38%,5 out of 5,5 out of 5(1)
1256,Fashion Maasai Ladies Sandals,"KSh 949 - KSh 1,249","KSh 1,699 - KSh 1,899",44%,3.9 out of 5,3.9 out of 5(9)
1257,Heavy Duty Dog Chain Collar Stroller Pet Stainless Steel Metal Pet Walking Leash Dog Chains,KSh 492,KSh 880,44%,5 out of 5,5 out of 5(3)
1258,NICE PHOENIX  SIZE 12 BLUE BIKE,"KSh 6,999","KSh 13,598",49%,5 out of 5,5 out of 5(4)
1259,Mindy Lock With Keys Indoor And Outdoor Zinc Alloy Big Padlock,"KSh 1,690","KSh 1,900",11%,4.8 out of 5,4.8 out of 5(4)
1260,"Digital TV Ariel//FREE CABLE,FREE CONNECTOR,Free Extension/FREE14-42 Wall Mount","KSh 1,400","KSh 2,600",46%,,
1261,Fashion Elegant Ladies Long Dress.,"KSh 2,500","KSh 3,400",26%,5 out of 5,5 out of 5(1)
1262,Electronic Wrist Watch   LED Water Resistant Black,KSh 234,KSh 468,50%,2.3 out of 5,2.3 out of 5(3)
1263,1080P Full HD Mini VGA To HDMI Converter Adapter,KSh 879,"KSh 1,600",45%,3.7 out of 5,3.7 out of 5(3)
1264,12 Holes Cup Cake Baking Tins + FREE Bread Baking Tin,KSh 999,"KSh 1,800",45%,4.6 out of 5,4.6 out of 5(61)
1265,"Tecno Spark 10C //Disp 6.6""// 128GB+8GB RAM// 16MP// 5000mAh//Ksly+SW+BT+TS","KSh 19,299","KSh 30,000",36%,4 out of 5,4 out of 5(3)
1266,"Oppo Reno 10 Pro 5G, 6.7'', 12GB + 256GB, 50MP, (Dual Sim) 4600mAh Grey + Smart Watch & Earbuds","KSh 65,999","KSh 89,999",27%,,
1267,Phyopus Humidify Facial Steamer Nano Ionic Humidify,"KSh 1,899","KSh 4,000",53%,3.5 out of 5,3.5 out of 5(4)
1268,Micolor Fit Me! 5 In 1 Micolor Make-up Kit,KSh 795 - KSh 803,"KSh 1,200",34%,4.3 out of 5,4.3 out of 5(4)
1269,Fashion Navy Blue Men's Cargo Pants- Stylish Pocketed.,"KSh 1,469","KSh 1,499",2%,4 out of 5,4 out of 5(21)
1270,Brown Curtains For Windows And Doors,"KSh 1,080 - KSh 5,399","KSh 1,500 - KSh 5,500",28%,5 out of 5,5 out of 5(1)
1271,54pcs Wooden Block JENGA Toys Games,"KSh 699 - KSh 1,099","KSh 700 - KSh 1,200",33%,4.5 out of 5,4.5 out of 5(2)
1272,Vaseline Twg Rosy Pink Lip Therapy Restore Moisture Repair Chapped,KSh 299,KSh 450,34%,4 out of 5,4 out of 5(1)
1273,Aluminum Foil Tape Heat Resistant Strong Stickiness Pipes Refrigerator Repairing Waterproof Silver,KSh 640,"KSh 1,050",39%,,
1274,Fahion Princess Baby Dress,"KSh 2,399","KSh 3,000",20%,,
1275,Blue light blocking men and women anti-fatigue headache computer glasses,KSh 794,"KSh 1,474",46%,,
1276,Fashion Urbanai T-Shirt Builder - Black,KSh 950,"KSh 950 - KSh 1,500",37%,4.5 out of 5,4.5 out of 5(30)
1277,Efero Teeth Whitener Teeth Whitening Essence Stains Remover,KSh 349,KSh 549,36%,4 out of 5,4 out of 5(1)
1278,Power King 6 Way Extension Cable,KSh 520,KSh 750,31%,4.4 out of 5,4.4 out of 5(186)
1279,10 Inch Ring Light With Phone Holder & Remote ONLY,"KSh 1,688","KSh 2,000",16%,,
1280,Tisa Nyota Ladies Handbags PU Leather Shoulder Bag 4 In 1 Bucket Bags - Black,"KSh 1,100","KSh 1,500",27%,3.1 out of 5,3.1 out of 5(10)
1281,Kojic Acid Soap Body Skin Lightening Soap- 3pcs,KSh 320 - KSh 923,"KSh 320 - KSh 1,200",46%,3.6 out of 5,3.6 out of 5(61)
1282,Scarlett Steam Iron Box With FREE 2L Automatic Electric Water Kettle,"KSh 1,996","KSh 2,500",20%,3.9 out of 5,3.9 out of 5(104)
1283,Fashion Mens Trench Coats Blazers Windbreak Lightweight Jackets - Yellow,"KSh 1,100 - KSh 1,300","KSh 2,200 - KSh 2,400",50%,5 out of 5,5 out of 5(2)
1284,ColorScreen  SmartWatch Heart Rate Sport Bracelet,KSh 699,"KSh 1,204",42%,3.3 out of 5,3.3 out of 5(24)
1285,VON Von VALW-10MFW Twin Tub Washing Machine - 10KG,"KSh 28,999","KSh 35,995",19%,5 out of 5,5 out of 5(7)
1286,Portable Silicone Shockproof Earphone-White Only Case,KSh 171,KSh 342,50%,3.8 out of 5,3.8 out of 5(16)
1287,Under Door Space Sealer Noise Cold Pest Blocker,KSh 555,,,4.1 out of 5,4.1 out of 5(27)
1288,"Fashion Sexiest Longsleeve White Mock Neck Stretchy Bodycon Dress (Hips 34-44"" Fit)",KSh 649,KSh 795,18%,3.9 out of 5,3.9 out of 5(10)
1289,300kg Digital Platform L Weighing Machine,"KSh 7,780","KSh 12,000",35%,4.6 out of 5,4.6 out of 5(12)
1290,6 Pcs Non-Stick Cooking Spoons Set,KSh 550,KSh 700,21%,4 out of 5,4 out of 5(12)
1291,Qwen High Speed Memory Card -32GB-Blue,KSh 499,KSh 800,38%,4.2 out of 5,4.2 out of 5(154)
1292,Dp Super Bright Long Range Portable Rechargeable Torch,"KSh 1,430","KSh 1,900",25%,4.5 out of 5,4.5 out of 5(63)
1293,"Infinix Hot 30i, 6.56'', 4 RAM + 128GB,13MP Camera, 5000mAh + Smart Watch & Earbuds","KSh 17,699","KSh 19,999",12%,3.9 out of 5,3.9 out of 5(18)
1294,Casserole 4 Pcs Set Insulated Hot Pots,"KSh 2,900","KSh 5,000",42%,3.9 out of 5,3.9 out of 5(8)
1295,Fashion Pearl Earrings Hoop Earrings Set Punk Metal Drop Earrings 6 Pairs,KSh 350,KSh 400,13%,4.1 out of 5,4.1 out of 5(41)
1296,Kin Bar Tamper-proof Security Alarm Padlock Lock (Big),"KSh 1,699","KSh 1,900",11%,3.8 out of 5,3.8 out of 5(4)
1297,Universal Stents Adjustable Cell Phone Stand &Tablet Holder-(Blue),KSh 120,KSh 200,40%,4.5 out of 5,4.5 out of 5(255)
1298,"XIAOMI Redmi 12C, 6.71'', 6GB RAM +128GB ROM, 50MP, 5000mAh, 4G, Dual Sim - Graphite Grey","KSh 18,999","KSh 24,999",24%,4.4 out of 5,4.4 out of 5(8)
1299,"JIBAO Mettalic Portable Cloth Wardrobe 3 Column,","KSh 2,599","KSh 4,000",35%,4.2 out of 5,4.2 out of 5(36)
1300,"Fashion 5 Pack Hard Khakis - Beige, Navy Blue, Green, Chocolate & Maroon","KSh 4,649 - KSh 4,995",,,4.2 out of 5,4.2 out of 5(590)
1301,Fashion Classic Ladies Anti Blue Cat Eye Glasses,KSh 579,KSh 876,34%,4.9 out of 5,4.9 out of 5(20)
1302,Fashion Blue Light Blocking Glasses Computer Glasses Women Anti-blue Light Glasses,KSh 649,KSh 899,28%,4.7 out of 5,4.7 out of 5(15)
1303,L'Oréal Paris Revitalift Filler Hyaluronic Acid Replumping Tissue Face Mask,KSh 488,KSh 650,25%,4.8 out of 5,4.8 out of 5(17)
1304,Fashion Bonnet Satin Sleeping Cap - Black,KSh 275,KSh 400,31%,4 out of 5,4 out of 5(345)
1305,Tinkle Eyebrow Shaper Razor- 3pcs,KSh 185,KSh 200,8%,4.2 out of 5,4.2 out of 5(23)
1306,"Maybelline Lifter Gloss Hydrating Lip Gloss With Hyaluronic Acid,Bronze","KSh 1,900",,,4.5 out of 5,4.5 out of 5(14)
1307,Rechargeable Torch USB Rechargeable Torch Waterproof Torch,KSh 590,KSh 899,34%,3.1 out of 5,3.1 out of 5(14)
1308,Suzy's Boutique Raw Organic Black Soap-170g,KSh 429,KSh 539,20%,4.4 out of 5,4.4 out of 5(64)
1309,Dr. Rashel Vitamin C Brightening & Anti-Aging Face Serum - 50ml,KSh 600,"KSh 1,000",40%,4.3 out of 5,4.3 out of 5(14)
1310,AILYONS Electric Stainless Steel Automatic Kettle+ Dry Iron Box,"KSh 1,779","KSh 2,022",12%,4.2 out of 5,4.2 out of 5(226)
1311,Sex Lube Sex Lubricant Water Based Massage Oil Lubricant,KSh 599,"KSh 899 - KSh 1,099",45%,4.7 out of 5,4.7 out of 5(18)
1312,Metal Foldable Adjustable Hidden Stand Holder For Laptop,KSh 470,KSh 887,47%,4.5 out of 5,4.5 out of 5(82)
1313,Fashion Geneva Men Watches Quartz Wrist Watch LED Backlight-Black,KSh 300,KSh 600,50%,5 out of 5,5 out of 5(5)
1314,C- Pregnancy  Pillow,"KSh 2,298","KSh 2,399",4%,4 out of 5,4 out of 5(104)
1315,Non Stick Frying Pan & Pancake Pan.,"KSh 1,350","KSh 2,400",44%,5 out of 5,5 out of 5(11)
1316,Fashion 3 In 1 Men's T-Shirt Short Picasso Sleeve Shorts Set With Chain-White,KSh 899,"KSh 1,359",34%,3.9 out of 5,3.9 out of 5(7)
1317,Fashion Unique Classic Men Laced Up Casual Canvas Sneaker Shoes- Brown,KSh 799,KSh 900,11%,3.8 out of 5,3.8 out of 5(6)
1318,New Model  Computer Backpack 3-Piece Set - Black,"KSh 1,350","KSh 1,600",16%,3.2 out of 5,3.2 out of 5(6)
1319,Fashion 2pcs T-Shirt + Shorts Suit - Black,"KSh 1,220","KSh 2,038",40%,4 out of 5,4 out of 5(9)
1320,Mikalla Shampoo + Conditioner+ Quadra Protein Treatment,"KSh 1,199","KSh 1,400",14%,4.6 out of 5,4.6 out of 5(16)
1321,150Kgs Heavy Duty Industrial Digital Platform Weigh Scale,"KSh 6,429","KSh 10,000",36%,4.2 out of 5,4.2 out of 5(13)
1322,The Ordinary 3pcs Vico Skin Care Set AHA Solution+Caffeine+Niacinamide.,KSh 950,,,4.1 out of 5,4.1 out of 5(11)
1323,6pc Essential Oils Humidifier//,"KSh 1,580","KSh 2,200",28%,4.5 out of 5,4.5 out of 5(25)
1324,"XIAOMI Redmi 12C, 6.71"", 3GB + 64GB, 50MP CAM, 5000mAh, Grey","KSh 14,460","KSh 14,498",1%,4.3 out of 5,4.3 out of 5(36)
1325,Adidas Adilette Aqua Slides Unisex,"KSh 2,760","KSh 4,600",40%,4.4 out of 5,4.4 out of 5(20)
1326,Betta Bettar Massage & Aromatherapy Oil With Lavender Essential,KSh 339,KSh 500,32%,4.6 out of 5,4.6 out of 5(17)
1327,Prestige 3 Pieces White Cotton Towel Set,"KSh 1,699","KSh 3,000",43%,3.9 out of 5,3.9 out of 5(11)
1328,Fashion Glow In Dark Pendant Luminous Moon Necklace,KSh 237,KSh 313,24%,3.6 out of 5,3.6 out of 5(29)
1329,SADOER Salicylic Acid Anti Acne Serum + Vitamin C Face Brightening Serum,KSh 470,KSh 800,41%,4.3 out of 5,4.3 out of 5(16)
1330,Rosy Lavender & Chamomile Air Freshener 300ml,KSh 255,,,4.3 out of 5,4.3 out of 5(44)
1331,Maybelline SuperStay 30H Active Wear Foundation- 70 COCOA,"KSh 2,400",,,4.4 out of 5,4.4 out of 5(79)
1332,Luxury Men Business Sport Stainless Steel Quartz Analog-,KSh 718,KSh 918,22%,3.9 out of 5,3.9 out of 5(17)
1333,Fashion Fluffy Throw Pillow Case,KSh 380,,,,
1334,Fashion Simple And Auspicious Digital Personality 8 Character Bracelet For Women Gold,KSh 74,KSh 130,43%,5 out of 5,5 out of 5(8)
1335,Maybelline Fit Me Matte And Poreless Foundation - 220 NATURAL BEIGE,"KSh 1,275","KSh 1,700",25%,4.5 out of 5,4.5 out of 5(69)
1336,Dr. Rashel Hyaluronic ACID Instand Hydration Primer Serum -100ml,KSh 497,KSh 900,45%,4.3 out of 5,4.3 out of 5(92)
1337,Silicone Women's Cli_t G Spot Vaginal Vibrator Dildo Sex Toy (Pink),"KSh 1,499","KSh 1,999",25%,5 out of 5,5 out of 5(5)
1338,Titan Gel Gold Rusian Penis Enlargement And Erectile Dysfunction Large,KSh 399,,,3.1 out of 5,3.1 out of 5(7)
1339,Fashion Women's Boots Flat Shoes-brown,"KSh 1,090","KSh 1,990",45%,5 out of 5,5 out of 5(3)
1340,"Fashion 2Pack, Soft Khaki Men's Trouser Slim Fit Official Casual- Grey&Chocolate","KSh 2,239 - KSh 2,349","KSh 2,399 - KSh 2,999",25%,4.2 out of 5,4.2 out of 5(26)
1341,"Nunix 3 IN 1 BREAKFAST MAKER; TOASTER,OVEN, COFFEE MAKER","KSh 5,350","KSh 9,000",41%,4.1 out of 5,4.1 out of 5(20)
1342,Yixin 3 PCS/Sets Tshirt T-shirt Men Wear Men Suit Men Coat Short Sleeve,"KSh 1,299","KSh 1,799",28%,3.2 out of 5,3.2 out of 5(6)
1343,Tanqueray Tanqueray London Dry Gin - 750ml,"KSh 2,552","KSh 2,842",10%,4.3 out of 5,4.3 out of 5(10)
1344,Dark Spots Corrector Acne Remover Pimples Remover Tumeric Toner,KSh 649,"KSh 1,200",46%,4.3 out of 5,4.3 out of 5(12)
1345,Maybelline Superstay Matte Ink Liquid Lipstick - 65 Seductress,"KSh 1,840","KSh 2,300",20%,4.1 out of 5,4.1 out of 5(52)
1346,Qwen Wireless Earbuds Bluetooth Headset Touch Control Earphones With Digital Led Display,KSh 600,"KSh 1,000",40%,4.2 out of 5,4.2 out of 5(17)
1347,2.5 SATA TO USB HARDISK CASING,KSh 484,KSh 900,46%,4.1 out of 5,4.1 out of 5(153)
1348,7-Branches Artificial Fake Plastic Silk Eucalyptus Plant-,KSh 241,KSh 482,50%,1.5 out of 5,1.5 out of 5(4)
1349,The Ordinary Niacinamide 10% + Zinc 1% Fine,KSh 486,,,4.1 out of 5,4.1 out of 5(71)
1350,Fashion 2pcs/set Couple Friends Luminous Pendant Bracelet Valentine's Day,KSh 350,KSh 517,32%,3.4 out of 5,3.4 out of 5(16)
1351,Anti Theft Laptop Bag  Travel Backpack Black,"KSh 1,420","KSh 1,950",27%,3.5 out of 5,3.5 out of 5(34)
1352,Mosara Deep Treatment Masque - 250G,KSh 990,,,4.4 out of 5,4.4 out of 5(97)
1353,Fashion Bracelet Silver Iced Out Bracelet Luxury Classy Bracelet Chain .,KSh 649,"KSh 1,200",46%,3.8 out of 5,3.8 out of 5(10)
1354,"14-43"" Wall Mount Bracket+FreeTv Guard+Extension","KSh 1,150","KSh 1,597",28%,4.2 out of 5,4.2 out of 5(161)
1355,Fashion 3PCs Most Beautiful Turban Baby Girls Headband,KSh 478,KSh 498,4%,4.2 out of 5,4.2 out of 5(153)
1356,Makeup Sponge Set Beauty Foundation Blending Sponge 3 Pcs,KSh 300,KSh 500,40%,4.6 out of 5,4.6 out of 5(400)
1357,Fashion Checked Soft Cotton Boxers - Assorted (6 Pack)+free Gift,KSh 729,KSh 989,26%,3.7 out of 5,3.7 out of 5(24)
1358,"Roch RW-242-D Waffle Maker, 850W - Black","KSh 1,529","KSh 1,699",10%,4.2 out of 5,4.2 out of 5(6)
1359,Fashion Shiny Rhinestone Inlaid Women Bracelet Adjustable-Rose Gold,KSh 152,KSh 304,50%,4.3 out of 5,4.3 out of 5(19)
1360,3-Tier Stainless Steel Dish Drainer Drying Rack.,"KSh 3,788","KSh 3,900",3%,,
1361,Sosoft Fabric Softener Luxury - 2.5L,KSh 577,KSh 605,5%,4.7 out of 5,4.7 out of 5(7)
1362,Wireless P47 Bluetooth 5.0 Wireless Mic TF Card An FM Radio,KSh 899,"KSh 1,500",40%,4.2 out of 5,4.2 out of 5(9)
1363,"Tecno T529//screen Size2.8// LCD Screen, GSM, 0.08MP, 2500MAH // Black..C.E""","KSh 3,600","KSh 4,000",10%,4.6 out of 5,4.6 out of 5(25)
1364,Fashion Men Geometric Pattern Billfold Business Wallets Horizontal Credit Card Holder,KSh 299,KSh 499,40%,3.3 out of 5,3.3 out of 5(11)
1365,Fashion Mens Shirts Vintage Casual Button-down T-shirts - Short Sleeve,KSh 812,"KSh 1,592",49%,3.9 out of 5,3.9 out of 5(62)
1366,Fashion Curly Headband Wavy Wig With Closure Shoulder Length Ladies Black,KSh 999,"KSh 3,048",67%,3.5 out of 5,3.5 out of 5(15)
1367,"Bioaoua Salicylic Acid Acne Removal Cream, Regulate Oil Secretion, Shrink Pores, Eliminate Acne, Lighten Acne Marks,",KSh 299,KSh 550,46%,3 out of 5,3 out of 5(2)
1368,"Oppo A58, 6.72'' 6GB RAM + 128GB, 50MP, 4G Network,  (Dual Sim), 5000mAh + Smart Watch & Power Bank","KSh 26,299","KSh 39,999",34%,4.6 out of 5,4.6 out of 5(9)
1369,Fashion Mens Slim Fit Jeans GREY Stretch Casual Rugged Jeans,"KSh 1,299 - KSh 1,399","KSh 1,500",13%,4 out of 5,4 out of 5(4)
1370,VON VSCD12MVK - 12 Cup Coffee Maker - Black,"KSh 2,649","KSh 4,195",37%,4.6 out of 5,4.6 out of 5(107)
1371,Nunix Professional Hair Straightener Flat Iron,"KSh 1,120","KSh 1,300",14%,4.5 out of 5,4.5 out of 5(62)
1372,Ceriotti HAIR DRYER >>BLOW DRY SUPER GEK 3000>.c.e,"KSh 1,850","KSh 2,000",8%,4.1 out of 5,4.1 out of 5(61)
1373,Pocket Puss_y Sex Doll Toy For Men Brown Colour,"KSh 1,499","KSh 2,299",35%,3.7 out of 5,3.7 out of 5(16)
1374,Adidas Galaxy 6 Shoes Men,"KSh 5,223","KSh 9,589",46%,5 out of 5,5 out of 5(3)
1375,Samsung ORIGINAL TYPE C FAST Charger FOR S10+ S8 A10s A20s A30s.,KSh 799,"KSh 1,000",20%,4.3 out of 5,4.3 out of 5(3)
1376,Maybelline SuperStay 30H Active Wear Foundation- 67 Warm Coconut,"KSh 2,400",,,4.2 out of 5,4.2 out of 5(144)
1377,Fashion 5 Pack Mens Soft Khakis Pants Men Trausers- Assorted Colors+FREE LEATHER BELT,"KSh 5,399 - KSh 5,699","KSh 6,500",17%,3.5 out of 5,3.5 out of 5(4)
1378,Mizani 25 Miracle Milk Leave-In Conditioner 400ML,"KSh 5,640","KSh 6,635",15%,5 out of 5,5 out of 5(6)
1379,Bluetooth Headsets Wireless Earphones,KSh 599,"KSh 1,150",48%,3.5 out of 5,3.5 out of 5(19)
1380,UNCOVER Sheet Mask Multipack Bundle,KSh 893,"KSh 1,050",15%,4.7 out of 5,4.7 out of 5(108)
1381,Fashion Women Sneakers Ladies Sneakers Shoes,KSh 589,KSh 899,34%,4 out of 5,4 out of 5(11)
1382,Kojic Acid Soap Kojie San Skin Lightening Soap( Original)- 1pc.,KSh 320,,,3.9 out of 5,3.9 out of 5(21)
1383,Nunix 6L Electric Chips Deep Fryer,"KSh 4,468","KSh 4,592",3%,4.3 out of 5,4.3 out of 5(6)
1384,Dr. Rashel Dr Rashel Vitamin C Day Cream (50g) - (Brightening),KSh 569,KSh 699,19%,3.5 out of 5,3.5 out of 5(16)
1385,Oraimo Traveler 4 20000mAh Fast Charging LED Power Bank,"KSh 2,850","KSh 3,899",27%,4.4 out of 5,4.4 out of 5(15)
1386,Wireless Mouse & Keyboard Combo -White,"KSh 1,297","KSh 2,400",46%,4.6 out of 5,4.6 out of 5(14)
1387,Masquerade 16 Color Shade Eye Shadow Palette,KSh 625,"KSh 1,200",48%,4.3 out of 5,4.3 out of 5(49)
1388,"Nunix 9L Pressure Cooker,  Blue Carton Heavy Gauge","KSh 3,239","KSh 3,240",1%,4 out of 5,4 out of 5(6)
1389,NIVEA Shea Smooth Body Lotion For Women - 400ml (Pack Of 2),"KSh 1,280",,,4.5 out of 5,4.5 out of 5(226)
1390,"P9 Wireless Bluetooth Headphones, Sports Game Type-C Stereo Headphones-White","KSh 1,766","KSh 1,985",11%,4.2 out of 5,4.2 out of 5(13)
1391,Earphone  Pro60 Wireless In-ear  Atmosphere  Light,KSh 850,"KSh 1,264",33%,4.2 out of 5,4.2 out of 5(28)
1392,Fashion Mens Shoes Boots Outdoor Hiking Desert Sneakers,"KSh 2,400","KSh 3,725 - KSh 4,500",47%,4.4 out of 5,4.4 out of 5(58)
1393,Fashion 【 Grey 】 Men's Shoes Mens Sneakers Canvas Trendy Casual Sports Breathable Loafers,"KSh 1,999","KSh 2,500",20%,4.3 out of 5,4.3 out of 5(23)
1394,Ceiling Plastic Hooks Mosquito Net Hanger Wall Holder,KSh 330,KSh 550,40%,4.5 out of 5,4.5 out of 5(195)
1395,Heavy Duty Nonstick Chapati.,KSh 950,"KSh 1,150",17%,4.4 out of 5,4.4 out of 5(13)
1396,Bluetooth Earphones Wireless Headphones Headset,KSh 950,"KSh 1,500",37%,3.9 out of 5,3.9 out of 5(30)
1397,Johnnie Walker Johnnie Walker Red Label - 750 ML,"KSh 1,799","KSh 1,962",8%,4.6 out of 5,4.6 out of 5(38)
1398,Lundborly Face Serum Vitamin C + Hyaluronic  Acid Anti Wrinkles Firming,KSh 366,KSh 500,27%,4.1 out of 5,4.1 out of 5(51)
1399,Sony DualShock 4 Wireless Controller for PlayStation 4 - Jet Black,"KSh 2,849","KSh 4,000",29%,3.9 out of 5,3.9 out of 5(8)
1400,Sunnypex All Weathered Solar Fullkit /100watts Solar Panel + 80AH Battery + 300w Inverter + 10 Amp Charge Controller + 4 Bulbs.,"KSh 11,999","KSh 21,800",45%,3.8 out of 5,3.8 out of 5(24)
1401,"Stickie Art Canvas(None) Printed Wall Art- Decorated,Floral Home Decor",KSh 999,"KSh 1,900",47%,2.3 out of 5,2.3 out of 5(3)
1402,Fashion 4pcs/set Women Bracelets Bohemia Leaf Round Simple Geometric Jewelry,KSh 299,KSh 418,28%,3.2 out of 5,3.2 out of 5(5)
1403,Wlisth Men's Watch Classic Business Steel Belt Quartz  Waterproof Men's Watch,"KSh 1,081","KSh 2,075",48%,4 out of 5,4 out of 5(8)
1404,Fashion Love Stone Rhinestone Necklace Collar Chain Women Fashion Neckchain,KSh 349,,,4 out of 5,4 out of 5(6)
1405,Fashion & Style Fashion Magic Twist And Curling Sponge,KSh 369,KSh 500,26%,4.6 out of 5,4.6 out of 5(14)
1406,Mosara Sulfate Free Shampoo - 250ml,KSh 920,,,4.4 out of 5,4.4 out of 5(242)
1407,Fashion 6 Pure Cotton Panties,"KSh 1,245 - KSh 1,415","KSh 1,800",31%,4.4 out of 5,4.4 out of 5(292)
1408,"Fashion Sexiest Mock Neck Ribbed Bodycon Dress (Hips 36-44"" Fit)",KSh 597,KSh 639,7%,3.9 out of 5,3.9 out of 5(536)
1409,MK Electronics Voltage Protection  TV Guard,KSh 599,KSh 850,30%,4.3 out of 5,4.3 out of 5(129)
1410,Beefeater Beefeater London Dry Gin - 750ml,"KSh 2,499","KSh 2,886",13%,4.7 out of 5,4.7 out of 5(26)
1411,AILYONS ELP2402K 2.1CH Multi Media Speaker System Woofer-18000W PMPO,"KSh 2,899","KSh 3,999",28%,4.2 out of 5,4.2 out of 5(18)
1412,Fashion 4 In 1 Ladies Handbags Women Shoulder Tote Bag Set Sling Bags PU Leather-Black,KSh 969,"KSh 1,358",29%,3.4 out of 5,3.4 out of 5(221)
1413,UCOM PC USB Dualshock Game Controller/ Pad -Single User,KSh 585,"KSh 1,000",42%,3.8 out of 5,3.8 out of 5(6)
1414,Fashion Ladies Mobile Phone Bag PU Wallet Crossbody Bag Black Purse Mini Bag,KSh 649,"KSh 1,199",46%,3.3 out of 5,3.3 out of 5(7)
1415,"Infinix Smart 7 Plus 6.6"" HD+, 64GB ROM + 3GB RAM  6000mAh + Free Gift","KSh 13,990","KSh 18,999",26%,4.5 out of 5,4.5 out of 5(14)
1416,NIVEA Watermelon Shine Lip Balm For Women - 4.8g,KSh 326,KSh 435,25%,4.5 out of 5,4.5 out of 5(65)
