,name,new_price,old_price,discount,rating,votes
1009,Efero Peeling Foot Mask Exfoliating Mask Callus Remover.,399.0,600.0,0.34,4.9,4.9 out of 5(15)
1010,Startimes Decoder + 1 Free Month Subscription,1950.0,2000.0,0.03,,
1011,Decor Christmas Tree Decor Ball Pendants Glitter Balls Christmas Tree Accessories,605.0,1200.0,0.5,4.0,4 out of 5(3)
1012,"Oppo A17, 6.56"",DISPLAY (64GB + 4GB RAM) (Dual SIM), 5000mAh... Black. Plus Gift",20600.0,30000.0,0.31,5.0,5 out of 5(1)
1013,4Pc Washing Machine Anti Vibration Pads Anti-Shock,565.0,,,3.8,3.8 out of 5(13)
1014,Power King 4 Way Power Extension Cable - White + Free Gifts,530.0,800.0,0.34,4.1,4.1 out of 5(128)
1015,Mg Jacobs 12V Battery For Toys And Motorcycles.,1700.0,2500.0,0.32,3.5,3.5 out of 5(2)
1016,VICTORIA Ladies Quality Flat Official Brogues,2800.0,3300.0,0.15,,
1017,Rosy Liquid Hand Wash Soap Fresh Flower 5 Litres,610.0,,,4.5,4.5 out of 5(93)
1018,10 Pcs Box Socket Spanner Set,2500.0,,,4.9,4.9 out of 5(7)
1019,Fashion Mens Wallet Card Holder Classy PU Leather Pocket Slim Men Wallet With ID Window,379.0,500.0,0.24,4.7,4.7 out of 5(3)
1020,Two Slice Sandwich Maker,3000.0,,,5.0,5 out of 5(2)
1021,Fashion Sport Women Compression Racerback Sports Bra- 6pcs,1250.0,,,3.0,3 out of 5(1)
1022,5 Piece Bamboo Wooden Cooking Untensils Set,798.0,1500.0,0.47,5.0,5 out of 5(2)
1023,Maybelline Burgundy Bar Eyeshadow Palette,2500.0,,,3.2,3.2 out of 5(12)
1024,JP FLASK+6PCS PLATES+6PCS CUPS,4000.0,4050.0,0.01,5.0,5 out of 5(1)
1025,Fashion 1Pc Women Multicolor Cubic Zirconia Hoop Nose Ring Huggie-5#,251.0,502.0,0.5,5.0,5 out of 5(2)
1026,"XIAOMI Redmi 12C, 6.71"", 4GB + 128GB, 50MP, 5000mAh, Green + Smart Watch & Power Bank",18299.0,29999.0,0.39,3.8,3.8 out of 5(4)
1027,Fashion 3PCs Fine Too Pure Cotton Thong Panties Ladies Panty(Hips 39-46inc),799.0,900.0,0.11,3.8,3.8 out of 5(4)
1028,Power Button Flex Ribbon 12 Pins Cable For Sony PS4 Playstation 4 Controllers,300.0,350.0,0.14,3.9,3.9 out of 5(16)
1029,Brick Game Tetris HandHeld LCD Brick Game - Blue,400.0,521.0,0.23,4.1,4.1 out of 5(8)
1030,Samsung Galaxy A14 4G Silicon Protective Back Cover With Camera Protection,749.0,799.0,0.06,4.0,4 out of 5(3)
1031,Rosy Jasmine & Cotton Air Freshener 300ml,255.0,,,4.2,4.2 out of 5(12)
1032,2pcs Toe Straighteners Gel Toe Separators Correctors For Dancers Yogis Athletes Treatment For Bunions Relief Hammer Toe Valgus-blue,1990.0,3431.0,0.42,4.0,4 out of 5(1)
1033,Fashion Ladies Midlow Wedge Shoes -black,1190.0,1199.0,0.01,,
1034,Fashion Y68 Watch+ P47 Headphones + Selfie Stick,1700.0,2500.0,0.32,,
1035,Twinkle 6PCS Eyebrow Shaper Facial Hairs Razor,299.0,550.0,0.46,,
1036,Porcupine Respirator Gas Mask,400.0,,,2.3,2.3 out of 5(3)
1037,Pioneer DJ HDJ-CUE1 On-Ear Wired DJ Headphones - Black,18200.0,23500.0,0.23,,
1038,"Elegant Set 6Pc Medium Size Diamond Water, Juice Glasses",1499.0,2500.0,0.4,4.7,4.7 out of 5(3)
1039,Wahl Electric Shaver Sure Cut Trimmer Wahl Shaving Machine Clipper,5997.0,7500.0,0.2,5.0,5 out of 5(3)
1040,Christmas Xmas Globe String Lights White Ball Fairy Remote Controlled,1899.0,,,3.6,3.6 out of 5(8)
1041,Mabox Vitamin C Face Serum + Mabox Retinol Moisturizer Cream Serum,2099.0,3499.0,0.4,4.4,4.4 out of 5(14)
1042,1.4L Oil Strainer / Oil Filter / Oil Sieve Container Jar,1466.0,,,5.0,5 out of 5(1)
1043,Cream Curtains 2Pc 1.5M Each + FREE SHEER,3499.0,4000.0,0.13,4.8,4.8 out of 5(23)
1044,Fashion 2pcs Stainless Steel Gold Ball Nose Stud Ring Jewelry Piercing,499.0,680.0,0.27,5.0,5 out of 5(2)
1045,Fashion 2-Piece Suit/Short Sleeved Shirt,5000.0,6000.0,0.17,4.0,4 out of 5(2)
1046,5V 3A Charger Head Digital Display High Compatibility-White,464.0,928.0,0.5,3.8,3.8 out of 5(23)
1047,Snail Collagen Soothing Gel - 300ml,745.0,950.0,0.22,,
1048,2PCS  Universal Breathable Ultra-thin Game Controller Fingertips Sleeves Thumb Gloves For Gamer,85.0,153.0,0.44,4.3,4.3 out of 5(3)
1049,TP Link Tp - Link 300mbps Wireless Wifi Router- Recommend,2499.0,3500.0,0.29,4.5,4.5 out of 5(4)
1050,UNCOVER Sheet Mask: I Am Cool – Aloe Vera,315.0,350.0,0.1,4.6,4.6 out of 5(448)
1051,Fashion 1 PC Soft Velvet Woolen Duvet-Nice Feel Durable Duvet Blanket 6 By 6,2995.0,4850.0,0.38,5.0,5 out of 5(2)
1052,Double Adjustable Curtain Rod-GOLD,1190.0,1999.0,0.4,4.4,4.4 out of 5(37)
1053,TP-Link WiFi Repeater Booster And Extender - 300Mbps,4300.0,6500.0,0.34,,
1054,Rosy Liquid Hand Wash Soap Fresh Flowers 500ml With Flip Top,95.0,,,4.4,4.4 out of 5(86)
1055,Dark Grey Stripped Bedsheet Set 4 Pcs (2 Bedsheets & 2 Pillowcases),2999.0,3300.0,0.09,5.0,5 out of 5(2)
1056,Sheer Generic Ready Made Window Door Sheers 1Piece White,900.0,1200.0,0.25,,
1057,Eye Lash Adhesive Glue Dark Tone Eye Lashes Glue,180.0,250.0,0.28,4.3,4.3 out of 5(6)
1058,Good Partner Pvc Travelling Suitcase,5988.0,,,,
1059,L.A. Girl High Definition Concealer Pro Conceal - Medium Bisque,209.0,450.0,0.54,3.5,3.5 out of 5(2)
1060,"Stickie Art Not Canvas Printed Wall Art- Decorated,7 PIECE Home Décor",1899.0,3500.0,0.46,4.2,4.2 out of 5(9)
1061,Zoe African Cocoa Butter Lotion-200Ml,150.0,,,4.3,4.3 out of 5(6)
1062,Fashion Bracelet Iced Out Bracelet Classy Bracelet Quality Bracelet,649.0,1200.0,0.46,3.0,3 out of 5(2)
1063,Hikvision Turbo HD Night Vision Dome CCTV (720P) +BNC FOC,1999.0,2500.0,0.2,4.7,4.7 out of 5(3)
1064,3Pcs Soft Square Round Puff Sponge -Powder Foundation Makeup,155.0,200.0,0.23,4.7,4.7 out of 5(6)
1065,Fashion Elegant Body Shaper Jeans For Ladies - Navy Blue,999.0,1500.0,0.33,2.7,2.7 out of 5(3)
1066,14Pcs/Sheet Waterproof Nail Sticker 3D Full Cover Wrap-23#,125.0,250.0,0.5,4.0,4 out of 5(2)
1067,S Color GT10 PRO PC 10.1inch 5000mAh Tablet SIM 5G/WIFI/BT  8GB RAM + 512GB ROM,19997.0,24999.0,0.2,5.0,5 out of 5(1)
1068,Bathroom/Kitchen/Toilet Corner Shelf Organizer,860.0,1450.0,0.41,3.7,3.7 out of 5(15)
1069,Continental ASPARAGUS UC72,350.0,500.0,0.3,5.0,5 out of 5(1)
1070,Fashion Unisex Black Leather Cap,549.0,600.0,0.09,4.3,4.3 out of 5(12)
1071,Tanqueray Tanqueray Blackcurrant Royale - 700ml,2640.0,2880.0,0.08,4.0,4 out of 5(4)
1072,Phelistar High Gain Outdoor TV Antenna Aerial For DVBT2 HDTV,885.0,1150.0,0.23,4.4,4.4 out of 5(60)
1073,Hemani FENUGREEK ESSENTIAL OIL,799.0,1100.0,0.27,4.2,4.2 out of 5(29)
1074,Fashion No Show Ankle Silk Socks - 6 Pairs,469.0,550.0,0.15,4.6,4.6 out of 5(5)
1075,Zoe Strawberry Kisses Lotion-400ml,260.0,,,4.3,4.3 out of 5(13)
1076,USB Extension/Extender Cable,190.0,380.0,0.5,4.4,4.4 out of 5(12)
1077,"Dudu-Osun African Black Soap - For Eczema, Acne, Freckles, Dark Spots.",398.0,500.0,0.2,4.0,4 out of 5(4)
1078,"Samsung Galaxy A04e, 6.5"", 32GB + 3GB RAM (Dual SIM), 5000mAh, Copper",15799.0,,,4.5,4.5 out of 5(2)
1079,Mara Licorice Powder 100g,650.0,800.0,0.19,4.3,4.3 out of 5(48)
1080,Fashion Women Lady Elegant Rhinestone Flower Ear Stud-Black,89.0,178.0,0.5,4.2,4.2 out of 5(9)
1081,Fashion Pure Cotton Black Polo T-shirt,989.0,1000.0,0.01,3.9,3.9 out of 5(12)
1082,"Velvet 6x6,Luxurious Heavy 4 Pack Duvet,1 Bedsheet & 2 Pillowcases",4380.0,5000.0,0.12,3.8,3.8 out of 5(4)
1083,"Luodais Cocoesl Noir Hair Spray Perfume,Hair Serum & Hair Treatment-80ml",380.0,700.0,0.46,5.0,5 out of 5(1)
1084,Type C To HDMI 3 In 1 USB 3.0 Multiport Adapter,1700.0,2500.0,0.32,2.0,2 out of 5(2)
1085,Barksdale USB Data External HDD Hard Drive Disk Cable Blue,279.0,339.0,0.18,4.1,4.1 out of 5(13)
1086,Naughty Dog The Last Of Us Part 2,3440.0,5000.0,0.31,4.9,4.9 out of 5(16)
1087,"Nokia C32, 6.5"" Display, 64GB ROM + Up To 7GB RAM, (Dual Sim), 50MP Camera + Free Gifts",17899.0,19999.0,0.11,5.0,5 out of 5(1)
1088,Oblong/Square New Generation Number Plates Holders,2900.0,4500.0,0.36,4.5,4.5 out of 5(4)
1089,GX fresh Shower Gel 5 Liter,1699.0,,,4.8,4.8 out of 5(5)
1090,Moroccan Argan Oil Natural Morrocan Argan Oil Vitamin C & E Included,699.0,999.0,0.3,3.8,3.8 out of 5(4)
1091,Mortein Doom All Insect Killer Spray- 100ml.,550.0,1000.0,0.45,,
1092,Sollatek 30AMP(AVS30) Over & Under Power Voltage Protection Regulators,2850.0,5500.0,0.48,3.7,3.7 out of 5(3)
1093,"Sundown Naturals Essential Zinc 50mg -  Antioxidant & Immune Support, Ensures Healthy Aging. Healthy Skin, May Reduce Acne",2390.0,2995.0,0.2,4.7,4.7 out of 5(3)
1094,Cute Shaggy Bedside Blanket Floor Mat Carpet-Dark Gray,654.0,1308.0,0.5,1.0,1 out of 5(2)
1095,Nunix 5.1 Deluxe Home Theatre System 9090A,14885.0,20000.0,0.26,5.0,5 out of 5(1)
1096,"Portable Laptop Stand, Macbook Metallic In Material Foldable",1500.0,2000.0,0.25,4.3,4.3 out of 5(7)
1097,Advance 64GB Flash Disk + Strong Bass Earphones + 32gb Memory Card,1400.0,1800.0,0.22,,
1098,"Fashion Soft khaki Trousers Slim Fit Stretcher Beige,Brown&Blue",3199.0,3239.0,0.47,4.7,4.7 out of 5(7)
1099,Fashion 6 Pack Kids Cotton Panties Girls Cotton Panties,640.0,1099.0,0.42,4.7,4.7 out of 5(3)
1100,"DOUBLE SIDED BLACK HANDLE HAIR RAZOR CUTTING, THINNING COMB",550.0,,,4.1,4.1 out of 5(12)
1101,Fashion Invisible No Show Non-slip Liner Socks-,270.0,300.0,0.21,3.9,3.9 out of 5(8)
1102,North Star Blue Bata Bullets,799.0,,,2.3,2.3 out of 5(3)
1103,Pyary Ayurvedic Tumeric Soap 12 Pcs,2000.0,,,,
1104,Japanese  Matcha Chasen Bamboo Tea Whisk Tea Ceremony,1188.0,1426.0,0.29,,
1105,Glass Jar Oil Bottle Vinegar Dispenser Bottle.,1396.0,1450.0,0.04,,
1106,Leather Card Wallet Flip Cover For Infinix Hot 30i,1220.0,2035.0,0.4,,
1107,AFRICAN PRIDE Shea Miracle Moisture Intense Formula Leave-in Conditioner- 425g.,1299.0,,,4.6,4.6 out of 5(5)
1108,HOMMY 3D CARPETS,4000.0,7000.0,0.43,3.7,3.7 out of 5(3)
1109,Jumia Books The Wall Speaks,800.0,1600.0,0.5,5.0,5 out of 5(1)
1110,Sony PS4 UFC 4,3670.0,5500.0,0.33,5.0,5 out of 5(1)
1111,Nunix 2 Burner Glass Table Cooker + Free GasPipe + 13KGRegulator,6000.0,,,4.0,4 out of 5(9)
1112,"Back Cover Samsung Galaxy A03 Core+ Gifts Watch,Ring, Selfie Stick,Otg",799.0,1500.0,0.47,5.0,5 out of 5(3)
1113,Samsung 35W PD USB Type C - Type C Fast Charger DUO Travel Adapter FOR  S22 S21 S20 S10,1950.0,2750.0,0.29,4.4,4.4 out of 5(34)
1114,Fashionable Duvet Cover Set With Matching Curtains,3800.0,4200.0,0.1,1.0,1 out of 5(1)
1115,Oilyssa Extra Virgin Olive Oil (Cold Pressed) - 250ml Glass,790.0,,,4.3,4.3 out of 5(7)
1116,"Tecno Pop 7 Pro,  6.6"" 3GB + 64GB, 13MP Camera, 5000mAh, Black + Smart Watch & Earbuds",14699.0,18999.0,0.23,5.0,5 out of 5(1)
1117,Velvex Ultra Toilet Paper White 3 Ply 9 Pack,800.0,,,4.8,4.8 out of 5(29)
1118,HP 32GB Flash Disk -Silver + Free 4 Way Power Extension Cable,1300.0,1500.0,0.13,5.0,5 out of 5(1)
1119,"14-43"" Wall Mount Bracket + Free 4 Way Extension",690.0,1000.0,0.31,,
1120,Charger USB Data Cable Compatible With IPhone/iPad,250.0,450.0,0.44,3.8,3.8 out of 5(15)
1121,MK Electronics TV Guard + 4 Way Socket Extension + FREE 1.5M HDMI,1050.0,1900.0,0.45,4.4,4.4 out of 5(36)
1122,"Fashion 3 Pack Of Men's Formal Trousers - Black, Grey, & Navy Blue",3899.0,6000.0,0.35,4.0,4 out of 5(28)
1123,Maybelline SuperStay 30H Active Wear Foundation- 63 CAPPUCCINO,2400.0,,,4.4,4.4 out of 5(52)
1124,16 Pcs Drill Bits Set Metal&cement&wood HSS Twist Drill Bits Stands,799.0,1200.0,0.33,4.2,4.2 out of 5(16)
1125,"Itel A18, 5.0"" Display, 32GB ROM +1GB RAM (Dual Sim) 2400mAh - Gray",6799.0,9999.0,0.32,4.4,4.4 out of 5(8)
1126,"13 Inch Ring Light + 2M Stand,Gift:Mic+Remote+Clip",2700.0,5400.0,0.5,4.5,4.5 out of 5(35)
1127,"Roch RWM-10TTR-J Semi-Automatic Washing Machine, 10kgs - White",27999.0,30999.0,0.1,4.8,4.8 out of 5(28)
1128,Bathroom/Kitchen/Toilet Corner Shelf Organizer,825.0,,,4.1,4.1 out of 5(27)
1129,4you QUALITY 1500W 2.0L Electric Kettle 360⁰ Water Heater Boiler Jug,929.0,1499.0,0.38,4.3,4.3 out of 5(7)
1130,Hot Glue Gun Professional Hot Melt Glue Gun 20 W + 10 Glue Sticks Free,849.0,1200.0,0.29,4.2,4.2 out of 5(23)
1131,Fashion 2PCS Set Of Highwaist Soft Cotton Stretch Ladies Biker Short Tight+Matching Top,945.0,1600.0,0.41,3.6,3.6 out of 5(10)
1132,Garnier Micellar Water Sensitive Skin - 100ml,495.0,,,4.4,4.4 out of 5(474)
1133,Electric Hair Straightener Brush Iron Hot Comb,1400.0,2800.0,0.5,4.0,4 out of 5(5)
1134,"Vitron 22"" Inch AC/DC Digital LED TV + Inbuilt Decoder",7996.0,9000.0,0.11,3.5,3.5 out of 5(15)
1135,"Scarlet 7 Speed Hand Mixer With Bowl,Egg Beater Whisk Cake Baking",1890.0,3500.0,0.46,4.7,4.7 out of 5(6)
1136,Fashion 4 In 1 PU Leather Mens Bracelets Retro Braided Adjustable Hand Bracelet,357.0,700.0,0.49,3.8,3.8 out of 5(26)
1137,calabaza Sea Moss[seaweed]60 Capsules,750.0,1200.0,0.38,4.2,4.2 out of 5(54)
1138,Car Stereo Player FM Radio Dual USB LCD,2399.0,3616.0,0.34,3.6,3.6 out of 5(18)
1139,"TCL 43P635,43” Smart UHD 4K With HDR Google TV Frameless – 2023",40599.0,59000.0,0.31,5.0,5 out of 5(5)
1140,Sticky Glue Pest Insects Ribbon Fly Catcher Traps,285.0,485.0,0.41,4.3,4.3 out of 5(4)
1141,Fashion Mens Sneakers Mens Fashion Sneakers Mens Shoes Casual Shoes -Black,1390.0,1900.0,0.27,3.9,3.9 out of 5(17)
1142,"Fashion 2pcs Men's T-shirt+shorts, Men's Letter Printing Fashion Trend Sportswear Suit",1290.0,1990.0,0.35,2.0,2 out of 5(1)
1143,Fashion Style MEN DENIM JEANS SLIM FIT NON FADE JEANS,1999.0,2700.0,0.26,3.4,3.4 out of 5(14)
1144,Waterproof Matress Protector And Cover,2275.0,4000.0,0.5,4.2,4.2 out of 5(18)
1145,Mizani 25 Miracle Milk- Leave In Conditioner 250ml,3807.0,4479.0,0.15,4.6,4.6 out of 5(47)
1146,Mosquito Net With Metallic Stand - CREAM,1470.0,2000.0,0.27,3.8,3.8 out of 5(96)
1147,"Fashion Silver Chain Necklace 24"" Long Cuban Curb Link",249.0,498.0,0.5,4.1,4.1 out of 5(82)
1148,Geisha Black Soap 225g,151.0,167.0,0.1,4.9,4.9 out of 5(7)
1149,Electric Multi-functional Food Processor - Meat Vegetable Chopper 2L,1699.0,,,4.3,4.3 out of 5(7)
1150,4you Automatic Water Heater & Boiler Electric Kettle +free Gifts,1350.0,1900.0,0.29,3.9,3.9 out of 5(14)
1151,Fashion All-match Men's Canvas Slip-on Peas Shoes,1044.0,1568.0,0.33,3.4,3.4 out of 5(50)
1152,Mara Henna Powder-120 G,490.0,650.0,0.25,4.7,4.7 out of 5(49)
1153,Vobyl Spearmint Tea,750.0,800.0,0.06,4.4,4.4 out of 5(48)
1154,Fashion Mens Coats Casual Business Lightweight Jackets Zipper,1020.0,1881.0,0.46,4.2,4.2 out of 5(14)
1155,AILYONS Silver & Black Cordless Stainless Steel Electric Kettle,959.0,1500.0,0.36,4.0,4 out of 5(34)
1156,USB Bluetooth Adapter Bluetooth Receiver Good Quality Bluetooth Dongle Adapter,499.0,650.0,0.23,4.3,4.3 out of 5(29)
1157,Fashion Unique Classic Men Laced Up Casual Canvas Sneaker Shoes- Brown,799.0,999.0,0.2,3.5,3.5 out of 5(2)
1158,Fashion Men Short Wallets Brown Horizontal Billfold Color Contrast Wallet Card Holder,299.0,499.0,0.4,3.7,3.7 out of 5(6)
1159,Fashion Mens Sneakers Mens Fashion Sneakers Outdoor Running Sneakers Classic Shoes,1340.0,1550.0,0.14,4.2,4.2 out of 5(39)
1160,TC Egyptian White Stripped Cotton 4 Set Bedsheet Set,1779.0,2500.0,0.36,4.4,4.4 out of 5(32)
1161,F9 Bluetooth Earbuds High Sound Quality Fingerprint Touch Pod,750.0,1000.0,0.25,4.0,4 out of 5(28)
1162,Bluetooth Earphone Wireless Four-generation,760.0,1045.0,0.27,3.9,3.9 out of 5(15)
1163,Fashion 4 In 1 Ladies Bags Backpacks Women Bags School Bags Satchels,899.0,1557.0,0.42,3.3,3.3 out of 5(82)
1164,"The Ordinary Glycolic Acid 7% Toning Solution - Exfoliate，Brighten, And Rejuvenate Your Skin",1235.0,2000.0,0.38,4.3,4.3 out of 5(21)
1165,Lenovo XT88 Bluetooth 5.3 Earbuds Earphones Headset,1398.0,1999.0,0.3,4.4,4.4 out of 5(92)
1166,TWS F9-5 TWS Wireless Earphones Touch Control 8D HiFi Sound Headsets Noise Cancelling HD Binaural Call Earbuds With Magnetic Charging Case Digital Power Display,799.0,1500.0,0.47,4.1,4.1 out of 5(135)
1167,Premier PM-90 Single Door Fridge – 90L,18499.0,19620.0,0.06,3.5,3.5 out of 5(2)
1168,Samsung 64GB 10 SD TF Memory Card - Black,849.0,1299.0,0.35,4.0,4 out of 5(25)
1169,Soft Tie-Dye Carpet Floor Mat Fluffy Antiskid-Light Grey,507.0,994.0,0.49,3.1,3.1 out of 5(7)
1170,"Vitron 43"" Inch Frameless FHD Smart Android TV Inbuilt Decoder+FREE Bracket+Flash Disk",24299.0,29000.0,0.16,4.2,4.2 out of 5(197)
1171,1 Pair Women Ring Lady Wedding Ring,246.0,492.0,0.5,4.7,4.7 out of 5(11)
1172,Mara Activated Charcoal 250g,450.0,500.0,0.1,4.6,4.6 out of 5(41)
1173,Hikers Microwave Oven –KE-MOS20LG-Digital 20 Litres – Silver 20L 700W,7499.0,14899.0,0.5,4.5,4.5 out of 5(8)
1174,Fashion Jeans Comfortable Slim Fit Casual & Formal Men's - Blue,1699.0,3000.0,0.43,3.9,3.9 out of 5(210)
1175,Neoprene  Corset Belt Body Shaper Slimming Shaper,1477.0,1773.0,0.33,3.4,3.4 out of 5(68)
1176,"XIAOMI Redmi Note 12,6.67'',6GB+128GB, 50MP, Dual Sim, 33W Fast Charge-Ice Blue",25999.0,35999.0,0.28,4.6,4.6 out of 5(26)
1177,"XIAOMI Redmi 12C, 6.71"", 3GB + 64GB, 50MP CAM, 5000mAh, Grey + Smart Watch & Earbuds",15999.0,19999.0,0.2,4.1,4.1 out of 5(126)
1178,Fashion Ladies Rugged Jeans Trousers-casual Wear,1470.0,2000.0,0.27,4.4,4.4 out of 5(11)
1179,Geemy Professional Hair Clipper /Shaving Machine-Kinyozi,1170.0,1800.0,0.35,3.8,3.8 out of 5(418)
1180,Fashion 12Pcs Makeup Brushes Get 1 Free Poratable Organize Bag-Pink,799.0,1500.0,0.47,4.6,4.6 out of 5(129)
1181,Nunix 2 Burner Infra-red Glass Tampered Table Top Burner,4299.0,6000.0,0.28,3.6,3.6 out of 5(14)
1182,Fashion Tank Tops Thin Arm Vest Underwear Bra Ladies Clothing- White,499.0,720.0,0.31,4.4,4.4 out of 5(21)
1183,Fashion Ladies Casual Cossy  Boots-Black,1800.0,2500.0,0.28,4.6,4.6 out of 5(25)
1184,Zip Lock Fridge Bags 25 Pieces Zip Bags - Reusable Bags,465.0,700.0,0.48,4.5,4.5 out of 5(25)
1185,Fashion Mini Crossbody Shoulder Bag Brown,799.0,,,4.2,4.2 out of 5(31)
1186,"Home Design ROTATING 14-55"" TILT MOVING WALL MOUNT BRACKET",915.0,1500.0,0.39,4.4,4.4 out of 5(9)
1187,300Mbps WiFi Wireless Repeater Wireless-N 802.11 AP Range Extender Mini Router,1700.0,3200.0,0.47,5.0,5 out of 5(1)
1188,Fashion Ladies Rugged Jeans Elegant Body Shaper Jeans For Ladies,850.0,1500.0,0.43,3.6,3.6 out of 5(9)
1189,Aichun Beauty Hips And Butt Enlargement Oil Buttocks Hip Lifting & Firming,330.0,650.0,0.49,1.7,1.7 out of 5(3)
1190,Amaze TV Guard With FREE 6 Way Extension,915.0,1600.0,0.43,4.1,4.1 out of 5(127)
1191,Yixin 3 PCS/Sets Tshirt T-shirt Men Wear Men Suit Men Coat Short Sleeve Two White And One Black,1299.0,1599.0,0.19,4.1,4.1 out of 5(7)
1192,Boost Up Catalytic Converter Cleaner Auto Three-way Catalyst Engine Internal Exhaust Without Dismantling,1299.0,1800.0,0.28,4.4,4.4 out of 5(9)
1193,Biaowang Great Quality Laptop Shoulder Bag/Side Bag - Black,1799.0,2599.0,0.31,4.6,4.6 out of 5(55)
1194,Ceriotti Super GEK 3000 Blow Dry Hair Dryer - Black,1995.0,3100.0,0.36,4.4,4.4 out of 5(111)
1195,Nova Hair Shaving Machine And Beard Trimmer (Rechargeable),580.0,600.0,0.03,4.0,4 out of 5(56)
1196,Nunix Pressure Cooker - Explosion Proof - 5 Litres - Silver,2699.0,3999.0,0.33,4.5,4.5 out of 5(44)
1197,Byb * Made In Korea *  20g Nail Glue 401 Pedicure Manicure Accessories Nail Art Tools,279.0,558.0,0.5,3.7,3.7 out of 5(23)
1198,Qwen 64GB Memory Card High Speed -Blue,599.0,1000.0,0.4,4.3,4.3 out of 5(445)
1199,Jumia Books Atomic Habits By James Clear Business And Growth White,750.0,900.0,0.17,4.4,4.4 out of 5(11)
1200,Adidas Tensaur Sport Training Hook And Loop Shoes Kids,6509.0,,,4.8,4.8 out of 5(28)
1201,4you Cordless Electric Kettle 2 Litres With FREE Extension Cable,1270.0,2099.0,0.39,4.0,4 out of 5(66)
1202,Fashion Canvas Shoes Flats Woman Shoes Ladies Casual Shoes Walking Style Shoes-Black,599.0,1000.0,0.4,4.1,4.1 out of 5(15)
1203,6 Nozzles + Reusable Icing Cake Pastry Piping Bag,430.0,599.0,0.28,4.1,4.1 out of 5(21)
1204,Mabox Anti-acne Vitamin C Serum With Hyaluronic Acid + Vitamin E Face Serum.,849.0,1450.0,0.41,4.6,4.6 out of 5(29)
1205,Velvex Dishwashing Liquid Orange 5 Litres,600.0,,,4.8,4.8 out of 5(40)
1206,Stickie Art Home Décor Accents Wall Stickers & Murals Not Canvas,999.0,1899.0,0.47,3.8,3.8 out of 5(25)
1207,Vitron V527  SubWoofer Home Theatre 2.1 With Free Headset,7097.0,7899.0,0.1,4.1,4.1 out of 5(29)
1208,Tusker Tusker Cider Can - 500ml - Pack Of 6,1412.0,1541.0,0.08,4.6,4.6 out of 5(36)
1209,Men Casual Sneakers Breathable Sport Running Shoes- Blue,1290.0,1596.0,0.19,4.2,4.2 out of 5(20)
1210,2 Tier Wall Mounted Storage Rack Organizer Shelf Non Porous Storage Box,739.0,1410.0,0.48,3.8,3.8 out of 5(4)
1211,Portable Smoothie Maker And Rechargeable Blender-blue,1350.0,2000.0,0.33,3.3,3.3 out of 5(7)
1212,Garnier BRIGHT COMPLETE 30X VITAMIN BOOSTER SERUM 30 ML,999.0,1799.0,0.44,4.2,4.2 out of 5(10)
1213,Fashion Mens Thick High-quality Bomber Jackets Autumn Winter Trench Coats,1740.0,3000.0,0.44,3.9,3.9 out of 5(15)
1214,Maybelline Fit Me Matte & Poreless Setting Spray,2560.0,3200.0,0.2,4.3,4.3 out of 5(57)
1215,"Ring Light-10inch Ring, And  Stand",1700.0,2500.0,0.32,4.1,4.1 out of 5(12)
1216,Qwen 32GB Memory Cards High-Speed  U3 For Smartphones,499.0,800.0,0.38,4.2,4.2 out of 5(1030)
1217,Pei Mei Retinol C Face Serum,321.0,400.0,0.2,4.8,4.8 out of 5(5)
1218,Fashion Men's Casual Striped Polo Vintage Long Sleeve T-Shirt - Multicolore,750.0,1300.0,0.42,3.7,3.7 out of 5(20)
1219,Solar Light 30W/50W/100W/200W/300W Dusk To Dawn SOLAR SECURITY FLOODLIGHT,3000.0,5000.0,0.46,4.0,4 out of 5(9)
1220,Adjustable Laptop Stand Holder Foldable Black,2350.0,3000.0,0.22,4.2,4.2 out of 5(537)
1221,"Itel A18, Display 5.0"",INCHES(32GB +1GB)(Dual Sim)FREE CLASSIC GIFTS PACK",7300.0,11000.0,0.34,3.9,3.9 out of 5(17)
1222,Fashion Mens Casual Solid Short Sleeve Shirts - Khaki,850.0,1667.0,0.49,3.4,3.4 out of 5(51)
1223,Fk 5000W Smart High Power Professional Hair Blow Dryer,1650.0,1900.0,0.13,3.9,3.9 out of 5(36)
1224,Cerave SA Smoothing Cleanser With Salicylic Acid For Dry Rough Skin- 237ml,999.0,,,4.2,4.2 out of 5(15)
1225,Fashion Mens Buckle Leather Belt  Canvas -Tactical Belts + Men Belt + Cap + Wallet,1000.0,1800.0,0.44,4.1,4.1 out of 5(23)
1226,Fashion Mens Casual Long Sleeve Polos Shirt Business Trendy - White,820.0,1254.0,0.35,3.2,3.2 out of 5(18)
1227,Fashion Men's Oxfords Official Leather Shoes Rubber Italian Business Loafer Brown,2150.0,3900.0,0.45,4.5,4.5 out of 5(12)
1228,"Sokany Type-C 120W Fast Charge Cable 200CM,Zinc Alloy",300.0,560.0,0.46,4.0,4 out of 5(10)
1229,Fashion Elegant Ladies Wristwatch Set-Rose Gold,619.0,1200.0,0.48,4.0,4 out of 5(13)
1230,128GB OTG Usb Flash Drive Micro Usb Type C All In One Unit,660.0,999.0,0.34,3.5,3.5 out of 5(99)
